Question;Charts_id
Variable symmetry_se is a false predictor.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Variable smoothness_se is a false predictor.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Variable area_se is a false predictor.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Variable perimeter_se is a false predictor.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Variable texture_se is a false predictor.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Variable perimeter_mean is a false predictor.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Variable texture_mean is a false predictor.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Variable diagnosis is a false predictor.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
One of the variables texture_worst or perimeter_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables radius_worst or perimeter_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables symmetry_se or perimeter_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables smoothness_se or perimeter_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables area_se or perimeter_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables perimeter_se or perimeter_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables texture_se or perimeter_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables perimeter_mean or perimeter_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables texture_mean or perimeter_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables perimeter_worst or texture_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables radius_worst or texture_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables symmetry_se or texture_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables smoothness_se or texture_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables area_se or texture_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables perimeter_se or texture_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables texture_se or texture_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables perimeter_mean or texture_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables texture_mean or texture_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables perimeter_worst or radius_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables texture_worst or radius_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables symmetry_se or radius_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables smoothness_se or radius_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables area_se or radius_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables perimeter_se or radius_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables texture_se or radius_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables perimeter_mean or radius_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables texture_mean or radius_worst can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables perimeter_worst or symmetry_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables texture_worst or symmetry_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables radius_worst or symmetry_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables smoothness_se or symmetry_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables area_se or symmetry_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables perimeter_se or symmetry_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables texture_se or symmetry_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables perimeter_mean or symmetry_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables texture_mean or symmetry_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables perimeter_worst or smoothness_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables texture_worst or smoothness_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables radius_worst or smoothness_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables symmetry_se or smoothness_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables area_se or smoothness_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables perimeter_se or smoothness_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables texture_se or smoothness_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables perimeter_mean or smoothness_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables texture_mean or smoothness_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables perimeter_worst or area_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables texture_worst or area_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables radius_worst or area_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables symmetry_se or area_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables smoothness_se or area_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
One of the variables perimeter_se or area_se can be discarded without losing information.;['Breast_Cancer_correlation_heatmap']
